event_id,ts,machine_id,sensor,value,severity
19257,2024-06-05 11:43:59.609045158,M008,pressure,6.94,info
19258,2024-06-05 11:44:14.029996538,M008,temp,80.62,warning
19259,2024-06-05 11:44:34.031305398,M017,temp,78.49,warning
19260,2024-06-05 11:45:08.312756938,M021,vibration,5.1,critical
19261,2024-06-05 11:45:08.511426652,M013,vibration,1.79,info
19262,2024-06-05 11:45:27.296079199,M018,pressure,5.91,info
19263,2024-06-05 11:45:46.669383781,M019,vibration,2.38,info
19264,2024-06-05 11:45:59.458365812,M005,pressure,6.42,info
19265,2024-06-05 11:46:11.703892954,M009,pressure,6.3,info
19266,2024-06-05 11:46:29.208622370,M004,temp,66.52,info
19267,2024-06-05 11:46:30.774953732,M023,vibration,1.61,info
19268,2024-06-05 11:46:36.082444078,M017,temp,88.67,critical
19269,2024-06-05 11:46:44.984505663,M015,pressure,5.16,info
19270,2024-06-05 11:47:07.886335977,M019,vibration,0.85,warning
19271,2024-06-05 11:48:55.377933266,M017,vibration,4.17,warning
19272,2024-06-05 11:49:43.763103465,M009,pressure,5.28,info
19273,2024-06-05 11:49:48.304667357,M007,pressure,6.09,info
19274,2024-06-05 11:49:55.005150280,M007,pressure,6.12,info
19275,2024-06-05 11:49:57.042016794,M010,pressure,6.07,info
19276,2024-06-05 11:50:13.157516799,M010,vibration,0.81,warning
19277,2024-06-05 11:50:36.278991728,M011,temp,65.0,info
19278,2024-06-05 11:51:00.350712833,M023,temp,77.84,warning
19279,2024-06-05 11:51:07.019490272,M023,vibration,3.05,info
19280,2024-06-05 11:52:24.994141609,M018,pressure,6.53,info
19281,2024-06-05 11:52:33.287741651,M022,vibration,2.02,info
19282,2024-06-05 11:52:38.876357068,M010,pressure,4.58,warning
19283,2024-06-05 11:52:46.682259517,M009,current,29.81,info
19284,2024-06-05 11:52:57.813259171,M017,vibration,3.38,info
19285,2024-06-05 11:53:02.757208491,M012,temp,71.34,info
19286,2024-06-05 11:53:11.127715881,M024,pressure,5.83,info
19287,2024-06-05 11:53:25.071372879,M012,vibration,2.98,info
19288,2024-06-05 11:53:31.668125726,M006,vibration,3.75,info
19289,2024-06-05 11:53:50.250097646,M018,pressure,8.24,critical
19290,2024-06-05 11:53:59.855598521,M022,vibration,0.46,warning
19291,2024-06-05 11:54:12.968269762,M014,vibration,0.98,warning
19292,2024-06-05 11:54:57.706724357,M016,temp,51.14,warning
19293,2024-06-05 11:55:09.151741359,M004,temp,69.97,info
19294,2024-06-05 11:55:17.678598935,M021,current,27.16,info
19295,2024-06-05 11:55:45.672974903,M015,temp,72.87,info
19296,2024-06-05 11:56:39.050305156,M010,pressure,6.21,info
19297,2024-06-05 11:56:40.824766922,M023,temp,59.26,info
19298,2024-06-05 11:56:42.357737585,M021,temp,65.51,info
19299,2024-06-05 11:57:47.787253534,M024,pressure,4.5,warning
19300,2024-06-05 11:58:22.055240929,M021,temp,57.03,info
19301,2024-06-05 11:58:53.921662448,M008,current,29.79,info
19302,2024-06-05 11:59:45.667082638,M015,temp,59.87,info
19303,2024-06-05 11:59:46.920768300,M003,vibration,3.01,info
19304,2024-06-05 12:00:18.844645708,M009,pressure,6.26,info
19305,2024-06-05 12:00:34.631087771,M019,vibration,3.99,info
19306,2024-06-05 12:00:53.993231395,M023,current,35.58,info
19307,2024-06-05 12:01:08.991518132,M016,temp,48.89,warning
19308,2024-06-05 12:01:16.478161421,M006,vibration,3.13,info
19309,2024-06-05 12:01:23.486184565,M010,vibration,3.36,info
19310,2024-06-05 12:01:27.238291766,M004,current,24.21,info
19311,2024-06-05 12:01:50.633025347,M004,temp,55.54,info
19312,2024-06-05 12:01:54.874226488,M017,vibration,2.58,info
19313,2024-06-05 12:02:02.336064184,M003,temp,68.66,info
19314,2024-06-05 12:02:19.129081039,M006,vibration,1.73,info
19315,2024-06-05 12:02:34.301348683,M004,temp,67.36,info
19316,2024-06-05 12:02:57.505957291,M017,current,22.33,warning
19317,2024-06-05 12:03:03.403500988,M014,temp,71.98,info
19318,2024-06-05 12:03:23.647508159,M010,vibration,4.32,warning
19319,2024-06-05 12:03:41.033594003,M011,vibration,4.21,warning
19320,2024-06-05 12:03:44.920519805,M014,current,28.83,info
19321,2024-06-05 12:03:56.343281670,M004,current,27.18,info
19322,2024-06-05 12:03:57.073857560,M015,temp,68.6,info
19323,2024-06-05 12:04:02.313251705,M011,temp,71.27,info
19324,2024-06-05 12:04:32.055652378,M015,current,28.64,info
19325,2024-06-05 12:04:38.678252661,M012,vibration,3.62,info
19326,2024-06-05 12:04:52.282196908,M014,temp,58.16,info
19327,2024-06-05 12:04:54.803383369,M011,temp,75.33,info
19328,2024-06-05 12:05:08.912641905,M009,temp,58.14,info
19329,2024-06-05 12:05:18.744288796,M003,current,43.79,critical
19330,2024-06-05 12:05:42.268351713,M007,current,22.03,warning
19331,2024-06-05 12:05:45.048133341,M008,current,29.36,info
19332,2024-06-05 12:05:45.152078144,M013,vibration,2.53,info
19333,2024-06-05 12:05:56.853058509,M023,vibration,3.38,info
19334,2024-06-05 12:06:40.068538856,M018,current,25.07,info
19335,2024-06-05 12:07:15.916851301,M015,pressure,6.0,info
19336,2024-06-05 12:07:39.050630861,M007,temp,66.76,info
19337,2024-06-05 12:07:53.626797660,M019,temp,62.25,info
19338,2024-06-05 12:08:09.472216391,M009,vibration,3.83,info
19339,2024-06-05 12:08:31.752710363,M011,pressure,6.31,info
19340,2024-06-05 12:08:33.936281568,M002,pressure,5.45,info
19341,2024-06-05 12:08:55.535997246,M003,vibration,0.65,warning
19342,2024-06-05 12:11:18.686161093,M020,pressure,7.37,warning
19343,2024-06-05 12:11:32.818331850,M013,current,35.79,info
19344,2024-06-05 12:12:56.621816837,M017,vibration,2.72,info
19345,2024-06-05 12:13:53.927220353,M012,temp,57.53,info
19346,2024-06-05 12:14:39.116449056,M020,vibration,3.08,info
19347,2024-06-05 12:14:56.841905758,M022,current,26.43,info
19348,2024-06-05 12:15:18.996885959,M003,current,26.09,info
19349,2024-06-05 12:16:16.972517882,M023,vibration,2.61,info
19350,2024-06-05 12:16:55.790380720,M013,temp,59.82,info
19351,2024-06-05 12:17:06.227384639,M017,pressure,6.34,info
19352,2024-06-05 12:17:13.460178306,M022,vibration,4.65,warning
19353,2024-06-05 12:17:28.552940445,M022,vibration,3.03,info
19354,2024-06-05 12:17:48.382424411,M018,current,33.98,info
19355,2024-06-05 12:17:50.714979101,M019,pressure,5.91,info
19356,2024-06-05 12:17:51.670980784,M005,current,25.65,info
19357,2024-06-05 12:18:36.370369679,M014,temp,52.12,warning
19358,2024-06-05 12:19:28.400142850,M014,current,21.72,warning
19359,2024-06-05 12:19:59.371114612,M012,vibration,3.95,info
19360,2024-06-05 12:20:29.946326294,M020,temp,57.4,info
19361,2024-06-05 12:20:36.273421753,M002,pressure,6.76,info
19362,2024-06-05 12:20:41.354803784,M010,current,21.11,warning
19363,2024-06-05 12:21:00.348386096,M014,pressure,5.88,info
19364,2024-06-05 12:21:29.215829366,M013,vibration,2.28,info
19365,2024-06-05 12:21:29.536435275,M017,current,29.41,info
19366,2024-06-05 12:21:46.593131769,M022,temp,42.94,critical
19367,2024-06-05 12:21:57.462605457,M012,pressure,7.21,warning
19368,2024-06-05 12:22:56.314167822,M024,temp,88.27,critical
19369,2024-06-05 12:23:04.446248195,M015,current,29.75,info
19370,2024-06-05 12:23:14.574807306,M007,current,42.87,critical
19371,2024-06-05 12:24:11.671744611,M007,vibration,2.58,info
19372,2024-06-05 12:24:33.480905996,M005,temp,69.46,info
19373,2024-06-05 12:25:15.394476646,M003,vibration,2.04,info
19374,2024-06-05 12:26:41.727500322,M003,current,27.87,info
19375,2024-06-05 12:27:29.149065715,M012,temp,72.0,info
19376,2024-06-05 12:27:50.997668679,M017,temp,68.23,info
19377,2024-06-05 12:28:22.847870213,M014,pressure,5.34,info
19378,2024-06-05 12:28:26.481485598,M011,temp,62.36,info
19379,2024-06-05 12:29:01.635128656,M007,vibration,3.98,info
19380,2024-06-05 12:29:24.658213972,M005,vibration,2.15,info
19381,2024-06-05 12:29:46.673385979,M019,temp,73.69,info
19382,2024-06-05 12:30:16.849911855,M004,vibration,3.07,info
19383,2024-06-05 12:30:23.388539143,M006,pressure,7.17,info
19384,2024-06-05 12:30:29.591019887,M013,pressure,5.83,info
19385,2024-06-05 12:30:50.988304753,M007,current,29.97,info
19386,2024-06-05 12:31:00.712733021,M004,current,26.86,info
19387,2024-06-05 12:31:48.518098364,M018,temp,68.54,info
19388,2024-06-05 12:31:50.996310449,M010,current,30.8,info
19389,2024-06-05 12:32:27.628617853,M020,pressure,6.53,info
19390,2024-06-05 12:33:09.884060500,M022,temp,71.72,info
19391,2024-06-05 12:33:31.481248948,M001,vibration,4.0,info
19392,2024-06-05 12:35:42.011904254,M010,vibration,2.48,info
19393,2024-06-05 12:36:02.371077619,M006,temp,73.67,info
19394,2024-06-05 12:36:17.576720153,M015,current,41.07,warning
19395,2024-06-05 12:36:31.994082630,M023,temp,53.85,info
19396,2024-06-05 12:36:54.610655910,M004,vibration,2.66,info
19397,2024-06-05 12:37:23.534134886,M002,vibration,2.03,info
19398,2024-06-05 12:38:11.170955453,M006,temp,64.41,info
19399,2024-06-05 12:38:12.072483187,M006,pressure,7.14,info
19400,2024-06-05 12:38:31.990212108,M021,current,33.23,info
19401,2024-06-05 12:39:13.971872700,M024,vibration,1.75,info
19402,2024-06-05 12:39:14.130304976,M007,vibration,5.15,critical
19403,2024-06-05 12:39:26.084128172,M012,temp,57.06,info
19404,2024-06-05 12:39:28.048129911,M012,current,26.67,info
19405,2024-06-05 12:39:53.530906503,M021,temp,59.63,info
19406,2024-06-05 12:40:32.039670180,M012,pressure,6.81,info
19407,2024-06-05 12:40:33.934129845,M018,vibration,3.85,info
19408,2024-06-05 12:41:46.681512688,M017,vibration,1.62,info
19409,2024-06-05 12:42:30.131368626,M015,current,32.93,info
19410,2024-06-05 12:42:51.395595342,M017,vibration,0.69,warning
19411,2024-06-05 12:43:08.678829121,M010,current,25.98,info
19412,2024-06-05 12:43:12.611701568,M013,current,29.02,info
19413,2024-06-05 12:43:40.793233333,M011,temp,66.09,info
19414,2024-06-05 12:44:22.199691595,M012,vibration,2.64,info
19415,2024-06-05 12:44:23.663624288,M024,temp,65.64,info
19416,2024-06-05 12:44:51.723369391,M001,temp,69.7,info
19417,2024-06-05 12:44:58.952916366,M009,current,31.14,info
19418,2024-06-05 12:45:08.354426396,M009,temp,66.55,info
19419,2024-06-05 12:45:26.915657592,M013,vibration,3.93,info
19420,2024-06-05 12:45:44.442091654,M013,current,34.98,info
19421,2024-06-05 12:45:45.259638270,M016,current,26.81,info
19422,2024-06-05 12:46:25.910674287,M006,temp,51.48,warning
19423,2024-06-05 12:46:46.260301765,M005,vibration,1.56,info
19424,2024-06-05 12:47:03.531744169,M001,pressure,5.52,info
19425,2024-06-05 12:48:15.783150432,M021,current,39.24,warning
19426,2024-06-05 12:48:47.852650174,M010,current,28.65,info
19427,2024-06-05 12:48:53.095399781,M007,current,33.06,info
19428,2024-06-05 12:48:55.555854207,M017,vibration,0.86,warning
19429,2024-06-05 12:49:02.368263073,M013,vibration,0.52,warning
19430,2024-06-05 12:49:05.251459814,M020,temp,68.02,info
19431,2024-06-05 12:49:29.579655089,M014,vibration,3.03,info
19432,2024-06-05 12:49:37.311786057,M022,pressure,6.41,info
19433,2024-06-05 12:49:44.153875278,M003,vibration,1.11,info
19434,2024-06-05 12:50:26.263010280,M014,temp,53.68,info
19435,2024-06-05 12:50:44.903627121,M024,current,28.23,info
19436,2024-06-05 12:50:47.225153027,M006,pressure,6.33,info
19437,2024-06-05 12:50:48.728503493,M006,vibration,2.4,info
19438,2024-06-05 12:51:08.319056608,M003,vibration,1.74,info
19439,2024-06-05 12:51:40.405190073,M001,temp,73.46,info
19440,2024-06-05 12:51:45.621790781,M017,current,32.51,info
19441,2024-06-05 12:51:50.114787874,M015,temp,60.91,info
19442,2024-06-05 12:51:54.235411051,M012,vibration,3.46,info
19443,2024-06-05 12:52:35.291763118,M001,pressure,6.24,info
19444,2024-06-05 12:53:53.154685813,M024,pressure,6.73,info
19445,2024-06-05 12:54:06.712864875,M012,temp,63.63,info
19446,2024-06-05 12:54:38.666021719,M024,current,27.98,info
19447,2024-06-05 12:54:55.992553354,M013,vibration,2.73,info
19448,2024-06-05 12:55:03.203282956,M019,temp,57.31,info
19449,2024-06-05 12:55:45.901901806,M003,temp,67.09,info
19450,2024-06-05 12:55:53.135436864,M012,vibration,3.29,info
19451,2024-06-05 12:57:04.751208586,M011,temp,53.55,info
19452,2024-06-05 12:57:14.943931365,M004,current,24.93,info
19453,2024-06-05 12:58:34.281168799,M020,temp,61.92,info
19454,2024-06-05 12:58:41.640266523,M022,pressure,7.06,info
19455,2024-06-05 13:00:01.136570249,M024,vibration,4.45,warning
19456,2024-06-05 13:00:23.630802279,M017,temp,79.54,warning
19457,2024-06-05 13:00:34.522404618,M011,vibration,2.67,info
19458,2024-06-05 13:00:47.848739220,M018,temp,74.55,info
19459,2024-06-05 13:01:24.094206613,M017,temp,65.96,info
19460,2024-06-05 13:01:50.962439668,M014,current,30.15,info
19461,2024-06-05 13:02:34.159656588,M023,vibration,3.68,info
19462,2024-06-05 13:02:45.326303802,M015,pressure,6.39,info
19463,2024-06-05 13:03:40.806289384,M009,vibration,2.28,info
19464,2024-06-05 13:03:52.905999059,M010,pressure,7.57,warning
19465,2024-06-05 13:04:01.892773267,M008,vibration,2.52,info
19466,2024-06-05 13:04:15.089990717,M020,temp,54.39,info
19467,2024-06-05 13:04:55.079641637,M004,current,29.52,info
19468,2024-06-05 13:04:56.960924559,M021,pressure,7.05,info
19469,2024-06-05 13:05:05.702680103,M006,vibration,3.16,info
19470,2024-06-05 13:05:19.958182401,M024,temp,63.53,info
19471,2024-06-05 13:05:34.202138440,M001,current,27.17,info
19472,2024-06-05 13:05:52.576306407,M007,vibration,1.98,info
19473,2024-06-05 13:06:20.841182541,M022,vibration,2.77,info
19474,2024-06-05 13:07:12.070883921,M019,pressure,5.33,info
19475,2024-06-05 13:07:24.368137513,M009,vibration,2.31,info
19476,2024-06-05 13:07:47.841171966,M008,vibration,1.75,info
19477,2024-06-05 13:08:35.710057138,M015,current,34.95,info
19478,2024-06-05 13:08:54.464865369,M014,temp,60.06,info
19479,2024-06-05 13:09:34.325616324,M014,current,21.3,warning
19480,2024-06-05 13:09:46.570143897,M001,vibration,3.3,info
19481,2024-06-05 13:10:26.260622225,M007,current,38.55,warning
19482,2024-06-05 13:10:51.602286505,M007,pressure,7.29,warning
19483,2024-06-05 13:11:03.090585857,M002,vibration,1.28,info
19484,2024-06-05 13:11:11.143973550,M011,pressure,6.82,info
19485,2024-06-05 13:11:21.042207197,M014,vibration,1.69,info
19486,2024-06-05 13:11:22.813687674,M022,temp,57.77,info
19487,2024-06-05 13:11:34.397740975,M007,vibration,2.79,info
19488,2024-06-05 13:11:36.169149990,M005,vibration,2.13,info
19489,2024-06-05 13:12:05.140695963,M023,temp,65.75,info
19490,2024-06-05 13:12:13.969207552,M011,temp,57.52,info
19491,2024-06-05 13:12:46.556496950,M019,vibration,0.44,warning
19492,2024-06-05 13:12:50.552813613,M022,temp,48.78,warning
19493,2024-06-05 13:12:51.391602944,M020,temp,70.97,info
19494,2024-06-05 13:13:28.462110493,M007,vibration,2.82,info
19495,2024-06-05 13:13:49.517975215,M020,temp,74.11,info
19496,2024-06-05 13:13:50.315459872,M012,vibration,2.1,info
19497,2024-06-05 13:14:37.141274966,M023,temp,73.98,info
19498,2024-06-05 13:14:43.886580362,M023,current,29.09,info
19499,2024-06-05 13:14:54.148952643,M017,vibration,4.03,warning
19500,2024-06-05 13:15:02.572664279,M004,pressure,6.63,info
19501,2024-06-05 13:15:31.969078316,M023,vibration,1.84,info
19502,2024-06-05 13:15:48.115773914,M009,temp,63.63,info
19503,2024-06-05 13:16:03.211594085,M005,vibration,2.7,info
19504,2024-06-05 13:16:28.183871649,M021,pressure,6.38,info
19505,2024-06-05 13:16:47.453796849,M014,temp,66.24,info
19506,2024-06-05 13:17:13.549963830,M012,pressure,5.21,info
19507,2024-06-05 13:17:32.274937661,M019,pressure,5.56,info
19508,2024-06-05 13:17:59.100137730,M005,current,25.91,info
19509,2024-06-05 13:18:00.518056535,M008,vibration,2.72,info
19510,2024-06-05 13:18:10.993623961,M014,temp,67.62,info
19511,2024-06-05 13:18:13.565606650,M017,current,33.86,info
19512,2024-06-05 13:18:22.441760809,M024,current,23.24,info
19513,2024-06-05 13:18:38.384794674,M004,pressure,6.61,info
19514,2024-06-05 13:18:39.402791668,M002,vibration,2.78,info
19515,2024-06-05 13:19:10.282049356,M001,vibration,3.19,info
19516,2024-06-05 13:19:31.358493631,M005,vibration,2.31,info
19517,2024-06-05 13:19:54.127967961,M016,pressure,5.93,info
19518,2024-06-05 13:20:00.504360665,M022,pressure,6.39,info
19519,2024-06-05 13:20:02.359014985,M008,temp,54.87,info
19520,2024-06-05 13:20:04.076564778,M016,temp,61.61,info
19521,2024-06-05 13:20:20.018178344,M024,temp,60.44,info
19522,2024-06-05 13:20:25.993528103,M019,current,29.98,info
19523,2024-06-05 13:20:59.690676235,M024,temp,73.5,info
19524,2024-06-05 13:21:31.526556950,M020,current,23.66,info
19525,2024-06-05 13:21:41.042885242,M023,temp,54.85,info
19526,2024-06-05 13:21:41.687032312,M009,temp,52.06,warning
19527,2024-06-05 13:22:17.762685149,M016,pressure,5.85,info
19528,2024-06-05 13:22:27.505206398,M001,vibration,3.39,info
19529,2024-06-05 13:23:00.109068408,M010,vibration,2.68,info
19530,2024-06-05 13:23:06.860540988,M004,current,26.14,info
19531,2024-06-05 13:23:16.241595486,M009,vibration,2.25,info
19532,2024-06-05 13:23:46.164430019,M009,current,24.88,info
19533,2024-06-05 13:24:37.775501290,M016,temp,61.06,info
19534,2024-06-05 13:24:44.981433292,M012,vibration,2.0,info
19535,2024-06-05 13:25:22.978968217,M011,temp,66.9,info
19536,2024-06-05 13:25:23.158114916,M002,vibration,2.37,info
19537,2024-06-05 13:25:52.323443666,M004,pressure,6.75,info
19538,2024-06-05 13:26:30.868900201,M014,temp,77.75,warning
19539,2024-06-05 13:27:01.551480317,M014,vibration,0.93,warning
19540,2024-06-05 13:27:27.510476815,M021,current,30.92,info
19541,2024-06-05 13:27:43.120656976,M012,current,28.31,info
19542,2024-06-05 13:28:04.239171415,M012,pressure,6.72,info
19543,2024-06-05 13:28:11.479795204,M010,vibration,2.75,info
19544,2024-06-05 13:28:21.944442363,M004,vibration,4.65,warning
19545,2024-06-05 13:28:27.711986261,M009,temp,78.82,warning
19546,2024-06-05 13:28:27.911861246,M016,temp,57.94,info
19547,2024-06-05 13:29:47.134705761,M001,vibration,1.31,info
19548,2024-06-05 13:30:39.273249075,M022,current,25.54,info
19549,2024-06-05 13:30:41.284664236,M017,temp,69.92,info
19550,2024-06-05 13:31:08.608554045,M018,temp,67.59,info
19551,2024-06-05 13:31:21.525666850,M009,pressure,7.19,info
19552,2024-06-05 13:31:24.566457695,M011,vibration,2.07,info
19553,2024-06-05 13:31:43.147025322,M014,temp,61.03,info
19554,2024-06-05 13:31:54.616667271,M007,temp,43.28,critical
19555,2024-06-05 13:32:18.280253941,M002,current,25.17,info
19556,2024-06-05 13:32:23.972584867,M011,vibration,0.87,warning
19557,2024-06-05 13:32:28.095930437,M010,pressure,6.49,info
19558,2024-06-05 13:32:40.676192275,M022,current,30.51,info
19559,2024-06-05 13:33:03.906514421,M015,vibration,2.6,info
19560,2024-06-05 13:33:05.185438875,M017,vibration,2.38,info
19561,2024-06-05 13:33:14.873439122,M006,current,29.17,info
19562,2024-06-05 13:33:28.826447559,M009,current,30.56,info
19563,2024-06-05 13:33:50.474151768,M020,pressure,6.04,info
19564,2024-06-05 13:34:12.871083658,M008,pressure,5.61,info
19565,2024-06-05 13:34:19.913168703,M008,current,27.47,info
19566,2024-06-05 13:34:22.243343889,M022,vibration,2.29,info
19567,2024-06-05 13:34:32.048749284,M010,vibration,2.55,info
19568,2024-06-05 13:34:50.868392542,M005,vibration,1.14,info
19569,2024-06-05 13:35:05.811409390,M024,current,21.47,warning
19570,2024-06-05 13:35:29.713406949,M010,pressure,5.0,info
19571,2024-06-05 13:35:51.926644653,M022,current,35.26,info
19572,2024-06-05 13:36:23.816302934,M023,current,25.2,info
19573,2024-06-05 13:37:28.919421204,M019,pressure,5.05,info
19574,2024-06-05 13:37:30.070012443,M021,vibration,2.73,info
19575,2024-06-05 13:37:46.377207650,M002,temp,54.79,info
19576,2024-06-05 13:38:13.031708997,M005,current,21.47,warning
19577,2024-06-05 13:38:53.399622345,M017,pressure,7.46,warning
19578,2024-06-05 13:39:07.847389312,M019,pressure,4.84,info
19579,2024-06-05 13:39:13.698932256,M021,pressure,6.44,info
19580,2024-06-05 13:39:19.531379556,M007,temp,65.14,info
19581,2024-06-05 13:39:28.028158671,M006,pressure,6.16,info
19582,2024-06-05 13:41:05.509926259,M008,pressure,4.71,warning
19583,2024-06-05 13:41:22.954307259,M020,vibration,1.44,info
19584,2024-06-05 13:42:20.454677004,M009,current,23.78,info
19585,2024-06-05 13:42:21.504913187,M007,temp,73.71,info
19586,2024-06-05 13:43:13.218708487,M014,current,33.0,info
19587,2024-06-05 13:43:51.639940446,M008,temp,73.96,info
19588,2024-06-05 13:43:54.005158288,M017,temp,57.59,info
19589,2024-06-05 13:44:01.112584213,M001,vibration,1.01,info
19590,2024-06-05 13:44:13.334521047,M011,vibration,3.69,info
19591,2024-06-05 13:44:53.304438111,M015,current,42.98,critical
19592,2024-06-05 13:45:04.862860873,M019,vibration,2.34,info
19593,2024-06-05 13:45:09.385541770,M014,pressure,5.83,info
19594,2024-06-05 13:45:29.615984860,M017,current,23.14,info
19595,2024-06-05 13:45:45.969050275,M017,temp,68.3,info
19596,2024-06-05 13:46:09.656941438,M014,vibration,2.48,info
19597,2024-06-05 13:47:30.823132776,M013,temp,66.86,info
19598,2024-06-05 13:47:38.382724829,M010,vibration,1.38,info
19599,2024-06-05 13:47:59.083280760,M009,temp,77.89,warning
19600,2024-06-05 13:47:59.498520125,M011,vibration,2.16,info
19601,2024-06-05 13:48:24.249929392,M013,pressure,5.22,info
19602,2024-06-05 13:48:45.703401548,M013,vibration,1.36,info
19603,2024-06-05 13:48:59.568939001,M001,current,28.01,info
19604,2024-06-05 13:49:06.815232467,M012,pressure,7.9,warning
19605,2024-06-05 13:49:27.530989334,M005,temp,58.18,info
19606,2024-06-05 13:50:02.037642005,M002,vibration,2.03,info
19607,2024-06-05 13:50:04.414568148,M017,pressure,5.96,info
19608,2024-06-05 13:50:21.560947380,M002,temp,79.86,warning
19609,2024-06-05 13:50:29.626517028,M019,vibration,2.68,info
19610,2024-06-05 13:50:35.931471760,M006,pressure,5.7,info
19611,2024-06-05 13:51:48.909389869,M021,pressure,7.66,warning
19612,2024-06-05 13:52:21.723072969,M020,pressure,6.61,info
19613,2024-06-05 13:52:31.568851141,M014,vibration,2.62,info
19614,2024-06-05 13:52:36.806273891,M007,temp,77.0,info
19615,2024-06-05 13:52:42.056293901,M006,pressure,4.31,warning
19616,2024-06-05 13:52:56.146431863,M013,temp,70.67,info
19617,2024-06-05 13:53:25.426335590,M005,temp,65.31,info
19618,2024-06-05 13:53:38.882848370,M016,pressure,5.2,info
19619,2024-06-05 13:54:52.106675997,M017,temp,77.39,warning
19620,2024-06-05 13:55:15.999654468,M023,current,30.08,info
19621,2024-06-05 13:55:42.360153653,M013,current,27.36,info
19622,2024-06-05 13:56:05.010614107,M010,temp,54.52,info
19623,2024-06-05 13:56:12.122242450,M008,pressure,5.69,info
19624,2024-06-05 13:56:33.431140515,M002,vibration,1.82,info
19625,2024-06-05 13:57:35.836094133,M022,current,21.15,warning
19626,2024-06-05 13:58:00.787360704,M005,vibration,2.79,info
19627,2024-06-05 13:58:53.455673159,M001,vibration,2.31,info
19628,2024-06-05 13:58:54.535865820,M012,current,30.04,info
19629,2024-06-05 13:59:50.088409473,M020,temp,61.39,info
19630,2024-06-05 14:00:15.155709525,M022,current,28.25,info
19631,2024-06-05 14:00:30.474396531,M008,vibration,2.94,info
19632,2024-06-05 14:00:51.443827111,M017,vibration,2.35,info
19633,2024-06-05 14:01:02.222154449,M018,vibration,3.17,info
19634,2024-06-05 14:01:05.560542202,M015,vibration,2.56,info
19635,2024-06-05 14:01:40.780050458,M013,temp,53.73,info
19636,2024-06-05 14:01:48.337637657,M011,temp,49.36,warning
19637,2024-06-05 14:01:59.695696618,M022,temp,69.48,info
19638,2024-06-05 14:02:16.506675922,M012,current,38.52,warning
19639,2024-06-05 14:02:18.876104963,M011,vibration,3.12,info
19640,2024-06-05 14:02:21.216167084,M021,vibration,1.63,info
19641,2024-06-05 14:02:26.659363080,M005,vibration,3.59,info
19642,2024-06-05 14:02:52.983700055,M016,temp,67.15,info
19643,2024-06-05 14:02:53.533994620,M005,temp,74.14,info
19644,2024-06-05 14:03:09.925363797,M018,current,25.23,info
19645,2024-06-05 14:03:34.763707020,M019,vibration,1.75,info
19646,2024-06-05 14:03:46.622505322,M003,vibration,2.68,info
19647,2024-06-05 14:04:04.960563535,M018,temp,78.15,warning
19648,2024-06-05 14:04:26.081757619,M019,vibration,4.23,warning
19649,2024-06-05 14:04:28.246070924,M010,temp,58.99,info
19650,2024-06-05 14:04:57.871873282,M004,vibration,4.07,warning
19651,2024-06-05 14:05:37.400781738,M022,temp,82.62,warning
19652,2024-06-05 14:06:06.140976773,M004,temp,71.26,info
19653,2024-06-05 14:06:39.124374983,M023,vibration,2.36,info
19654,2024-06-05 14:06:50.056694687,M013,vibration,1.0,info
19655,2024-06-05 14:06:57.811353386,M001,temp,64.8,info
19656,2024-06-05 14:07:04.400843760,M022,vibration,1.75,info
19657,2024-06-05 14:07:18.977638978,M011,vibration,3.81,info
19658,2024-06-05 14:08:19.858898475,M012,vibration,2.46,info
19659,2024-06-05 14:09:29.968425528,M010,temp,62.28,info
19660,2024-06-05 14:09:58.604979236,M023,pressure,5.27,info
19661,2024-06-05 14:11:30.035813021,M008,current,30.19,info
19662,2024-06-05 14:12:11.512029737,M003,temp,79.49,warning
19663,2024-06-05 14:12:25.290509346,M020,vibration,4.09,warning
19664,2024-06-05 14:12:45.278885868,M019,current,21.93,warning
19665,2024-06-05 14:13:32.784138884,M019,vibration,2.38,info
19666,2024-06-05 14:13:43.463942289,M003,temp,65.19,info
19667,2024-06-05 14:13:45.023178960,M015,temp,55.16,info
19668,2024-06-05 14:13:52.065472972,M024,pressure,5.06,info
19669,2024-06-05 14:15:02.409395902,M015,temp,75.21,info
19670,2024-06-05 14:16:12.734544538,M018,vibration,4.15,warning
19671,2024-06-05 14:16:40.191757902,M007,current,30.54,info
19672,2024-06-05 14:16:51.899940039,M010,pressure,6.39,info
19673,2024-06-05 14:16:58.435835762,M005,pressure,6.03,info
19674,2024-06-05 14:17:02.340208911,M015,vibration,0.94,warning
19675,2024-06-05 14:17:12.738296762,M006,temp,67.08,info
19676,2024-06-05 14:17:20.845281461,M023,current,21.62,warning
19677,2024-06-05 14:17:37.754718172,M022,temp,65.93,info
19678,2024-06-05 14:17:54.497960857,M023,pressure,6.34,info
19679,2024-06-05 14:18:20.591885287,M004,current,28.5,info
19680,2024-06-05 14:18:47.266604444,M020,vibration,3.22,info
19681,2024-06-05 14:19:14.941126840,M005,temp,72.45,info
19682,2024-06-05 14:19:32.723930072,M016,pressure,6.07,info
19683,2024-06-05 14:19:46.211494083,M017,current,27.01,info
19684,2024-06-05 14:19:53.848893985,M018,current,29.82,info
19685,2024-06-05 14:19:55.036364271,M023,temp,53.78,info
19686,2024-06-05 14:19:59.814782459,M009,temp,56.41,info
