timestamp,turbine_id,wind_speed_ms,power_kw,rotor_rpm,gearbox_temp_c,nacelle_temp_c
2024-05-25 10:00:00,T02,3.44,0.2,4.61,29.4,30.4
2024-05-26 23:00:00,T06,3.94,2.2,4.59,28.2,27.5
2024-05-19 23:00:00,T08,4.86,24.2,6.7,29.0,27.0
2024-05-07 13:00:00,T03,2.65,0.0,3.09,26.3,26.7
2024-05-24 18:00:00,T03,4.15,5.0,4.79,17.7,16.4
2024-05-07 10:00:00,T06,8.93,627.9,11.1,46.1,37.4
2024-05-20 00:00:00,T04,3.64,0.9,5.54,27.5,27.7
2024-05-10 19:00:00,T07,5.96,71.0,7.88,19.7,21.2
2024-05-23 19:00:00,T04,5.62,63.8,7.12,28.1,24.7
2024-05-02 04:00:00,T06,2.92,0.0,,35.9,32.7
2024-05-03 17:00:00,T03,15.92,2480.5,18.0,63.6,45.4
2024-05-16 17:00:00,T05,6.15,96.9,8.32,25.9,25.5
2024-05-25 01:00:00,T01,2.75,0.0,4.15,25.6,27.9
2024-05-29 15:00:00,T07,8.57,456.3,11.01,31.1,30.8
2024-05-01 12:00:00,T04,5.92,85.7,8.47,31.2,31.4
2024-05-08 13:00:00,T06,1.59,0.0,2.65,25.7,26.8
2024-05-18 08:00:00,T01,3.19,0.0,3.85,36.6,34.5
2024-05-28 16:00:00,T04,4.9,21.6,6.14,22.8,26.5
2024-05-09 04:00:00,T04,10.61,1664.6,14.05,63.7,49.0
2024-05-17 21:00:00,T05,3.68,0.9,4.41,15.9,20.8
2024-05-30 11:00:00,T03,4.19,5.6,5.59,24.2,30.0
2024-05-10 00:00:00,T06,3.82,1.7,4.51,28.6,27.4
2024-05-18 15:00:00,T05,8.49,480.9,10.48,33.7,30.0
2024-05-22 04:00:00,T02,12.88,2100.0,16.83,66.9,54.6
2024-05-29 15:00:00,T08,8.58,615.0,11.27,37.0,30.1
2024-05-27 22:00:00,T04,4.35,8.9,5.27,26.9,25.0
2024-05-11 13:00:00,T04,4.01,3.3,4.5,26.9,24.6
2024-05-29 10:00:00,T01,3.56,0.5,3.84,26.4,26.5
2024-05-08 02:00:00,T05,1.67,0.0,2.62,30.8,28.7
2024-05-22 16:00:00,T01,2.08,0.0,3.27,20.2,24.1
2024-05-02 16:00:00,T06,4.99,21.7,6.08,18.8,23.5
2024-05-14 02:00:00,T07,7.83,315.8,10.15,35.4,33.2
2024-05-21 07:00:00,T02,5.68,52.5,7.71,38.5,35.6
2024-05-04 04:00:00,T04,5.85,79.5,7.48,32.4,33.5
2024-05-16 11:00:00,T08,7.59,325.6,9.94,37.0,36.8
2024-05-28 23:00:00,T03,16.79,2249.1,18.0,68.0,47.1
2024-05-14 21:00:00,T05,7.23,208.9,8.57,29.5,27.2
2024-05-05 15:00:00,T07,5.04,23.9,6.58,22.6,24.9
2024-05-17 01:00:00,T02,7.2,211.4,9.22,36.7,33.4
2024-05-10 23:00:00,T01,4.78,15.4,6.68,27.6,28.3
2024-05-25 13:00:00,T01,4.15,4.1,5.67,31.1,26.0
2024-05-18 00:00:00,T03,3.76,1.4,4.45,24.2,29.6
2024-05-23 22:00:00,T08,5.64,65.5,7.54,24.7,25.0
2024-05-22 19:00:00,T02,3.24,0.0,3.58,29.5,24.4
2024-05-29 12:00:00,T06,7.18,207.6,9.52,35.7,30.0
2024-05-11 20:00:00,T01,10.35,1134.1,13.59,44.2,34.1
2024-05-24 11:00:00,T05,5.47,42.0,7.26,27.9,33.1
2024-05-03 19:00:00,T03,5.82,78.1,7.83,25.5,20.8
2024-05-05 09:00:00,T01,8.54,430.7,10.97,35.2,34.4
2024-05-26 08:00:00,T01,3.68,0.9,4.59,32.2,33.8
2024-05-09 18:00:00,T04,2.27,0.0,2.7,24.3,25.3
2024-05-02 10:00:00,T01,7.41,230.7,9.39,32.6,31.7
2024-05-09 07:00:00,T07,4.71,14.1,5.65,31.0,35.7
2024-05-15 19:00:00,T03,5.7,73.4,7.42,21.5,25.1
2024-05-20 09:00:00,T06,5.88,65.3,8.4,35.8,33.2
2024-05-10 17:00:00,T03,9.42,863.3,12.5,34.6,28.8
2024-05-25 04:00:00,T02,,18.0,6.66,34.2,31.4
2024-05-19 03:00:00,T08,12.0,2539.4,14.59,81.3,58.4
2024-05-20 22:00:00,T04,4.81,20.5,5.6,31.2,28.0
2024-05-24 15:00:00,T07,5.31,34.6,7.46,29.8,25.8
2024-05-18 07:00:00,T06,2.14,0.0,2.14,34.9,36.5
2024-05-02 17:00:00,T07,6.3,94.6,8.14,24.8,21.2
2024-05-03 16:00:00,T04,11.11,1851.0,14.59,58.5,45.7
2024-05-03 19:00:00,T04,7.75,385.3,10.42,28.6,25.2
2024-05-29 05:00:00,T08,3.7,1.1,4.56,33.8,33.7
2024-05-08 17:00:00,T02,3.67,0.9,4.95,23.2,24.2
2024-05-15 00:00:00,T01,2.83,0.0,3.5,25.6,28.4
2024-05-03 08:00:00,T06,4.57,11.2,5.8,39.4,38.1
2024-05-21 10:00:00,T08,5.21,37.6,6.87,30.4,31.6
2024-05-21 00:00:00,T07,7.28,211.1,9.86,34.8,32.8
2024-05-19 09:00:00,T01,2.96,0.0,4.67,34.0,31.9
2024-05-01 17:00:00,T02,0.65,0.0,0.36,22.7,23.4
2024-05-10 14:00:00,T04,6.24,115.5,9.27,23.9,27.1
2024-05-19 17:00:00,T02,2.42,0.0,3.52,20.9,20.0
2024-05-05 23:00:00,T01,7.07,182.9,,29.6,27.6
2024-05-07 17:00:00,T08,3.76,1.6,5.66,23.2,24.8
2024-05-25 08:00:00,T04,4.74,18.3,5.65,36.6,33.1
2024-05-27 20:00:00,T02,4.56,11.1,5.87,26.6,21.8
2024-05-02 23:00:00,T01,6.54,121.8,8.4,33.6,29.8
2024-05-25 18:00:00,T08,2.02,0.0,2.46,21.5,21.6
2024-05-23 02:00:00,T01,6.86,162.9,9.08,33.0,30.3
2024-05-11 08:00:00,T08,12.58,2493.6,15.96,84.5,63.3
2024-05-27 13:00:00,T08,3.03,0.0,3.62,23.6,25.2
2024-05-17 12:00:00,T04,8.59,627.4,11.52,32.5,30.9
2024-05-24 02:00:00,T04,4.86,18.4,5.95,30.7,33.0
2024-05-30 15:00:00,T05,6.11,84.0,7.9,19.6,20.7
2024-05-06 12:00:00,T08,9.37,914.0,12.43,48.0,37.5
2024-05-12 07:00:00,T08,3.0,0.0,2.77,36.3,32.1
2024-05-12 18:00:00,T01,3.59,0.5,4.31,25.7,23.4
2024-05-21 02:00:00,T06,5.89,70.4,7.84,29.3,30.4
2024-05-17 09:00:00,T06,8.68,598.7,11.21,41.9,39.4
2024-05-11 11:00:00,T08,3.45,0.3,4.09,28.9,27.7
2024-05-17 15:00:00,T02,7.98,364.6,10.95,36.4,29.6
2024-05-01 03:00:00,T06,10.07,1029.5,13.08,55.2,44.7
2024-05-14 05:00:00,T08,1.67,0.0,1.25,33.0,32.1
2024-05-10 08:00:00,T01,4.63,11.7,5.06,32.9,31.7
2024-05-02 01:00:00,T06,,0.0,,31.3,29.2
2024-05-26 03:00:00,T07,5.64,51.8,7.58,30.4,29.3
2024-05-12 04:00:00,T02,1.5,0.0,2.93,31.4,34.2
2024-05-19 10:00:00,T02,6.48,116.5,9.14,36.6,33.1
2024-05-08 15:00:00,T05,2.48,0.0,2.67,21.4,21.6
2024-05-01 05:00:00,T06,3.12,0.0,5.55,33.4,34.7
2024-05-29 21:00:00,T08,1.56,0.0,3.16,26.2,24.1
2024-05-17 01:00:00,T04,3.54,0.6,4.11,30.4,27.1
2024-05-26 20:00:00,T01,2.98,0.0,4.31,21.9,20.6
2024-05-02 11:00:00,T04,9.76,1178.9,13.05,49.0,44.2
2024-05-21 05:00:00,T06,0.86,0.0,0.81,32.5,34.4
2024-05-16 06:00:00,T03,9.57,1051.8,12.67,50.4,43.1
2024-05-30 23:00:00,T02,3.53,0.4,4.63,26.0,23.3
2024-05-01 09:00:00,T03,4.79,18.1,5.74,34.6,30.3
2024-05-20 02:00:00,T03,2.55,0.0,3.56,31.9,31.9
2024-05-13 18:00:00,T04,1.59,0.0,1.48,23.3,24.0
2024-05-09 16:00:00,T07,7.6,260.3,8.89,30.9,26.9
2024-05-06 06:00:00,T03,8.48,542.4,11.12,45.4,41.4
2024-05-05 16:00:00,T01,5.49,45.0,6.49,26.9,22.1
2024-05-03 04:00:00,T03,8.4,564.5,11.07,43.2,37.3
2024-05-14 14:00:00,T03,12.3,2469.6,15.87,69.3,51.9
2024-05-10 10:00:00,T08,8.33,569.9,10.63,38.4,33.2
2024-05-21 21:00:00,T05,6.72,140.3,8.36,27.5,26.9
2024-05-03 01:00:00,T07,2.69,0.0,3.27,29.6,29.6
2024-05-12 09:00:00,T02,1.21,0.0,1.06,33.4,32.7
2024-05-26 00:00:00,T04,8.92,686.0,11.08,39.9,34.3
2024-05-24 07:00:00,T07,0.71,0.0,0.53,36.9,37.0
2024-05-18 22:00:00,T03,1.98,0.0,3.22,25.0,26.1
2024-05-23 16:00:00,T01,4.07,3.7,5.57,23.3,23.7
2024-05-08 20:00:00,T05,8.7,537.2,11.54,33.4,28.1
2024-05-04 17:00:00,T05,6.67,134.0,8.88,22.3,24.3
2024-05-20 07:00:00,T06,3.11,0.0,4.07,34.4,34.8
2024-05-05 05:00:00,T07,7.03,174.6,9.6,36.8,36.1
2024-05-09 00:00:00,T03,1.99,0.0,2.3,22.5,26.8
2024-05-08 08:00:00,T04,6.92,198.6,8.7,35.2,38.2
2024-05-30 20:00:00,T05,11.04,1481.5,14.9,44.5,37.0
2024-05-01 08:00:00,T06,11.5,1827.0,15.24,65.7,53.0
2024-05-07 16:00:00,T08,6.07,95.0,7.41,23.2,25.3
2024-05-14 23:00:00,T07,7.64,275.4,9.82,25.5,26.6
2024-05-09 02:00:00,T03,3.44,0.3,4.35,36.3,33.1
2024-05-05 09:00:00,T02,7.76,281.2,10.08,34.8,34.3
2024-05-08 20:00:00,T02,1.8,0.0,1.86,21.5,21.2
2024-05-24 17:00:00,T08,4.92,22.6,6.53,20.8,23.6
2024-05-20 01:00:00,T06,7.01,195.6,9.5,33.6,32.5
2024-05-22 14:00:00,T08,8.24,501.6,10.66,34.8,31.0
2024-05-13 21:00:00,T06,1.46,0.0,2.06,22.5,20.9
2024-05-27 11:00:00,T04,4.39,9.9,5.65,29.1,27.6
2024-05-11 04:00:00,T06,3.55,0.4,3.69,33.8,34.0
2024-05-08 16:00:00,T02,8.34,403.2,11.05,31.9,28.3
2024-05-27 22:00:00,T04,4.35,8.9,5.27,26.9,25.0
2024-05-17 21:00:00,T02,5.73,59.9,7.06,25.0,23.6
2024-05-06 03:00:00,T07,9.73,809.6,13.23,47.8,41.7
2024-05-02 23:00:00,T07,7.68,281.5,9.73,35.5,27.7
2024-05-17 18:00:00,T02,4.1,3.9,5.7,15.9,19.6
2024-05-21 06:00:00,T02,5.35,35.5,7.73,32.9,29.7
2024-05-03 14:00:00,T05,2.15,0.0,2.52,18.9,20.9
2024-05-18 17:00:00,T05,9.46,770.2,12.44,31.1,30.1
2024-05-11 07:00:00,T03,6.41,124.5,8.79,39.2,34.8
2024-05-14 15:00:00,T06,8.03,337.6,10.99,32.2,28.1
2024-05-17 21:00:00,T04,3.97,3.5,5.43,23.4,23.3
2024-05-23 01:00:00,T07,1.1,0.0,1.62,28.2,28.4
2024-05-07 03:00:00,T07,2.88,0.0,3.44,32.4,34.4
2024-05-06 13:00:00,T03,10.43,1419.0,14.4,51.7,40.8
2024-05-08 13:00:00,T02,9.26,706.2,11.88,38.4,33.6
2024-05-12 02:00:00,T03,4.03,3.3,4.88,34.6,31.7
2024-05-14 19:00:00,T08,4.14,5.0,5.11,23.4,23.9
2024-05-15 22:00:00,T05,1.69,0.0,2.23,24.0,26.2
2024-05-17 05:00:00,T08,5.1,30.6,6.32,34.0,35.2
2024-05-28 19:00:00,T03,5.62,62.3,7.41,24.0,21.3
2024-05-02 02:00:00,T02,2.39,0.0,2.6,30.8,32.7
2024-05-22 20:00:00,T01,2.75,0.0,3.47,27.8,26.1
2024-05-25 07:00:00,T04,9.08,809.2,11.75,49.2,39.8
2024-05-29 20:00:00,T03,8.79,679.2,10.78,35.3,28.0
2024-05-12 23:00:00,T06,3.02,0.0,3.52,24.7,25.7
2024-05-05 06:00:00,T07,7.6,250.2,9.34,36.3,34.5
2024-05-30 13:00:00,T05,9.86,1028.5,12.56,46.4,34.4
2024-05-30 17:00:00,T05,4.56,12.5,6.12,23.0,24.1
2024-05-08 10:00:00,T03,5.67,62.4,6.64,32.6,31.6
2024-05-17 06:00:00,T06,5.07,24.7,6.14,33.2,35.7
2024-05-07 07:00:00,T02,10.16,1044.2,13.3,53.2,44.3
2024-05-23 00:00:00,T02,6.19,87.1,8.8,27.6,24.3
2024-05-30 09:00:00,T01,4.6,12.3,4.95,29.9,32.2
2024-05-04 11:00:00,T08,3.99,3.3,5.57,30.8,28.9
2024-05-10 03:00:00,T08,7.64,371.6,9.68,39.8,34.8
2024-05-21 15:00:00,T01,3.99,2.6,4.09,21.3,24.5
2024-05-26 04:00:00,T03,2.96,0.0,3.43,30.0,31.9
2024-05-07 20:00:00,T05,2.55,0.0,2.3,24.1,20.8
2024-05-20 12:00:00,T02,,320.4,10.32,31.9,33.0
2024-05-14 23:00:00,T06,5.32,35.7,6.56,28.2,28.8
2024-05-07 03:00:00,T05,3.75,1.2,4.43,28.7,31.4
2024-05-24 08:00:00,T01,4.41,7.8,5.75,30.2,33.1
2024-05-26 12:00:00,T06,5.36,38.5,6.92,27.3,28.6
2024-05-03 00:00:00,T05,1.71,0.0,1.43,29.5,26.8
2024-05-30 06:00:00,T01,4.33,6.3,4.83,32.9,33.1
2024-05-23 12:00:00,T05,13.09,2160.2,17.18,63.8,46.4
2024-05-12 03:00:00,T05,5.32,35.8,7.0,32.7,34.6
2024-05-13 06:00:00,T05,8.85,549.5,11.78,45.9,37.1
2024-05-05 03:00:00,T06,3.57,0.5,5.07,31.4,31.1
2024-05-15 05:00:00,T01,3.16,0.0,3.78,32.7,33.5
2024-05-30 18:00:00,T04,5.14,34.5,6.43,24.2,23.7
2024-05-14 11:00:00,T07,5.2,26.8,6.56,29.1,28.4
2024-05-05 11:00:00,T01,2.04,0.0,2.06,25.4,29.3
2024-05-15 05:00:00,T02,2.57,0.0,3.48,33.6,29.8
2024-05-02 06:00:00,T08,3.35,0.1,4.48,31.5,32.0
2024-05-11 00:00:00,T03,8.31,542.1,10.81,38.6,36.9
2024-05-20 23:00:00,T06,15.11,2085.7,18.0,63.1,51.5
2024-05-07 11:00:00,T05,3.29,0.1,3.91,28.8,25.7
2024-05-27 17:00:00,T04,1.77,0.0,2.4,25.3,21.6
2024-05-07 18:00:00,T04,3.35,0.1,3.51,19.7,24.0
2024-05-04 00:00:00,T02,4.22,5.0,5.65,31.0,28.3
2024-05-23 08:00:00,T05,2.0,0.0,2.74,33.2,32.3
2024-05-21 20:00:00,T05,8.59,477.5,11.0,26.5,23.0
2024-05-04 22:00:00,T08,3.94,2.9,5.18,26.6,25.0
2024-05-04 09:00:00,T08,6.77,175.4,8.74,31.7,31.6
2024-05-07 05:00:00,T03,3.96,3.3,5.25,34.2,32.9
2024-05-05 10:00:00,T08,0.65,0.0,0.02,33.0,33.9
2024-05-06 02:00:00,T06,2.36,0.0,3.25,27.6,28.3
2024-05-27 21:00:00,T07,9.8,878.5,12.32,38.4,34.4
2024-05-25 06:00:00,T06,3.6,0.6,3.89,36.0,37.3
2024-05-24 14:00:00,T05,6.4,117.2,9.0,22.6,25.1
2024-05-11 07:00:00,T08,1.44,0.0,1.59,34.3,31.7
2024-05-20 09:00:00,T01,7.7,284.8,10.71,37.1,35.4
2024-05-15 07:00:00,T08,1.75,0.0,2.84,32.7,32.0
2024-05-03 17:00:00,T08,7.9,396.7,10.44,28.0,28.9
2024-05-13 16:00:00,T03,1.83,0.0,2.98,19.0,23.6
2024-05-19 05:00:00,T05,4.8,17.2,6.72,34.5,37.7
2024-05-11 04:00:00,T01,2.08,0.0,2.42,37.2,34.3
2024-05-06 22:00:00,T05,1.49,0.0,2.19,27.3,26.6
2024-05-03 07:00:00,T05,6.0,79.7,6.95,33.0,34.2
2024-05-18 21:00:00,T05,3.23,0.0,4.64,23.9,26.2
2024-05-29 04:00:00,T05,3.94,2.3,5.23,36.1,35.2
2024-05-12 11:00:00,T08,6.32,126.5,8.66,26.7,26.2
2024-05-26 06:00:00,T06,3.9,2.0,4.79,35.4,35.4
2024-05-22 23:00:00,T04,5.01,27.8,6.42,21.4,27.1
2024-05-27 19:00:00,T03,4.26,99999.0,5.61,24.0,21.2
2024-05-09 09:00:00,T04,1.56,0.0,1.91,32.5,33.5
2024-05-07 13:00:00,T02,8.29,405.7,10.21,35.3,30.0
2024-05-11 00:00:00,T04,2.26,0.0,2.96,27.1,28.0
2024-05-22 07:00:00,T03,7.82,419.4,9.2,43.6,41.1
2024-05-09 17:00:00,T08,6.68,164.2,7.64,25.9,28.4
2024-05-10 10:00:00,T04,10.38,1460.5,13.9,55.2,44.9
2024-05-12 21:00:00,T03,0.83,0.0,1.44,18.7,21.3
2024-05-11 16:00:00,T07,11.22,1462.7,14.23,50.4,40.0
2024-05-07 12:00:00,T02,4.67,12.4,6.64,29.6,32.5
2024-05-30 09:00:00,T04,14.5,2360.3,18.0,73.1,54.3
2024-05-22 13:00:00,T03,6.71,169.6,9.26,30.5,31.6
2024-05-12 06:00:00,T01,4.9,20.1,6.59,42.0,36.7
2024-05-19 07:00:00,T06,0.88,0.0,1.13,34.0,33.6
2024-05-10 18:00:00,T01,3.54,0.4,4.95,17.2,18.0
2024-05-16 09:00:00,T07,9.07,648.7,11.89,44.9,38.3
2024-05-15 10:00:00,T07,5.31,32.9,5.95,28.5,27.9
2024-05-17 13:00:00,T05,1.3,0.0,1.52,26.4,24.8
2024-05-02 22:00:00,T05,6.06,85.7,8.03,22.7,27.1
2024-05-28 17:00:00,T01,0.58,0.0,1.0,22.3,19.4
2024-05-14 17:00:00,T07,5.71,50.4,7.39,25.8,26.2
2024-05-19 13:00:00,T01,4.73,14.1,5.37,23.8,28.9
2024-05-16 14:00:00,T07,6.43,109.2,9.03,30.2,29.6
2024-05-27 14:00:00,T07,4.35,6.2,6.41,26.3,27.7
2024-05-03 08:00:00,T07,5.14,27.1,7.29,36.1,33.0
2024-05-30 17:00:00,T07,3.14,0.0,4.34,23.0,21.1
2024-05-23 18:00:00,T02,6.74,142.5,9.28,23.2,24.0
2024-05-02 04:00:00,T04,9.64,978.6,12.38,49.4,45.1
2024-05-10 09:00:00,T08,2.47,0.0,3.22,36.2,32.1
2024-05-28 13:00:00,T01,2.44,0.0,3.61,28.2,23.7
2024-05-02 07:00:00,T08,10.4,1406.7,14.68,57.1,43.4
2024-05-01 18:00:00,T04,3.99,3.1,5.3,21.5,24.7
2024-05-20 20:00:00,T05,3.24,0.0,3.48,21.5,22.8
2024-05-16 16:00:00,T02,2.12,0.0,3.07,16.2,20.7
2024-05-05 08:00:00,T06,9.94,925.7,13.47,50.0,44.9
2024-05-08 06:00:00,T05,3.49,0.3,4.34,34.0,35.0
2024-05-01 23:00:00,T02,6.82,140.5,8.07,25.2,21.2
2024-05-08 18:00:00,T01,5.32,34.9,6.54,26.7,23.3
2024-05-27 07:00:00,T04,2.81,0.0,3.3,39.0,35.8
2024-05-17 10:00:00,T03,11.73,2156.8,15.14,69.2,53.6
2024-05-02 08:00:00,T06,1.59,0.0,1.68,33.0,34.6
2024-05-15 01:00:00,T04,3.32,0.1,3.07,30.1,31.0
2024-05-25 17:00:00,T05,1.34,0.0,1.99,20.0,22.5
2024-05-17 00:00:00,T03,9.38,912.2,12.58,41.3,32.0
2024-05-15 20:00:00,T01,3.29,0.1,5.17,22.9,20.5
2024-05-20 11:00:00,T08,11.91,2086.1,15.64,66.0,50.0
2024-05-11 20:00:00,T02,8.32,425.8,10.55,30.7,31.4
2024-05-22 02:00:00,T07,1.8,0.0,2.65,29.5,33.9
2024-05-04 03:00:00,T03,4.89,23.5,6.45,31.1,34.4
2024-05-25 18:00:00,T04,5.29,39.0,7.71,22.7,18.3
2024-05-16 08:00:00,T05,2.62,0.0,3.54,32.0,34.3
2024-05-14 00:00:00,T04,6.59,146.8,7.97,30.7,28.5
2024-05-04 18:00:00,T07,8.44,442.0,10.3,33.3,26.2
2024-05-22 10:00:00,T06,8.89,579.0,11.15,41.2,36.7
2024-05-07 23:00:00,T03,3.64,0.9,5.52,25.9,25.6
2024-05-03 06:00:00,T02,3.86,1.7,5.21,35.5,34.4
2024-05-15 19:00:00,T01,7.31,212.0,10.02,24.6,23.0
2024-05-20 02:00:00,T02,10.19,1030.1,13.68,54.4,41.2
2024-05-15 01:00:00,T02,6.45,109.4,8.03,31.1,33.8
2024-05-24 20:00:00,T03,2.77,0.0,4.51,18.9,19.7
2024-05-12 21:00:00,T04,8.9,722.8,10.92,42.4,34.6
2024-05-07 14:00:00,T08,2.4,0.0,2.88,26.7,26.6
2024-05-02 06:00:00,T06,4.31,6.4,6.3,34.9,32.2
2024-05-03 19:00:00,T07,4.8,15.3,6.2,27.1,22.5
2024-05-29 20:00:00,T02,4.85,17.1,5.45,25.3,23.7
2024-05-08 14:00:00,T03,10.17,1366.9,13.05,50.0,34.3
2024-05-29 03:00:00,T03,6.5,140.0,8.54,34.7,36.3
2024-05-09 06:00:00,T03,6.35,130.2,8.06,35.9,36.0
2024-05-21 02:00:00,T08,5.87,78.3,7.51,34.0,28.7
2024-05-21 11:00:00,T01,4.58,11.2,6.36,27.8,27.9
2024-05-07 23:00:00,T01,3.82,1.6,4.43,27.0,28.8
2024-05-10 05:00:00,T06,2.43,0.0,2.85,31.9,31.1
2024-05-06 18:00:00,T05,1.29,0.0,1.17,23.6,23.6
2024-05-01 04:00:00,T04,9.16,824.6,10.8,50.8,44.4
2024-05-11 17:00:00,T02,10.08,930.4,12.65,,36.8
2024-05-22 04:00:00,T06,3.06,0.0,4.48,33.2,33.2
2024-05-29 17:00:00,T08,2.74,0.0,3.39,19.7,22.8
2024-05-26 10:00:00,T05,3.14,0.0,4.09,30.1,31.7
2024-05-06 17:00:00,T08,4.44,10.4,6.47,27.0,27.2
2024-05-12 14:00:00,T06,3.46,0.3,4.12,27.5,21.2
2024-05-14 22:00:00,T07,5.58,99999.0,6.29,22.0,24.4
2024-05-09 19:00:00,T08,7.04,210.4,,29.3,25.4
2024-05-07 03:00:00,T06,8.58,483.0,11.65,39.8,38.0
2024-05-21 00:00:00,T02,4.27,5.2,5.35,32.5,29.3
2024-05-11 10:00:00,T01,7.6,251.0,9.35,36.3,33.1
2024-05-27 10:00:00,T07,1.11,0.0,1.71,32.4,31.8
2024-05-01 12:00:00,T03,7.07,237.0,9.55,37.8,33.0
2024-05-30 10:00:00,T02,2.79,0.0,3.7,31.7,33.8
2024-05-07 12:00:00,T03,5.52,57.6,6.6,27.4,29.5
2024-05-10 23:00:00,T08,6.94,225.7,,30.5,28.7
2024-05-29 04:00:00,T02,6.56,129.9,8.76,34.4,33.3
2024-05-23 07:00:00,T05,8.38,443.2,11.06,39.5,36.3
2024-05-14 15:00:00,T02,4.42,7.9,6.05,20.9,28.2
2024-05-24 01:00:00,T05,8.15,364.2,10.31,39.5,35.8
2024-05-16 14:00:00,T06,3.57,0.5,4.97,24.5,26.5
2024-05-01 15:00:00,T07,0.57,0.0,,22.6,24.0
2024-05-16 04:00:00,T04,6.82,183.5,8.87,39.9,37.9
2024-05-19 18:00:00,T07,4.23,4.6,4.51,21.5,22.9
2024-05-10 08:00:00,T07,10.61,1119.3,14.42,54.3,41.6
2024-05-24 02:00:00,T06,7.79,318.3,10.33,34.4,36.1
2024-05-15 11:00:00,T04,6.58,142.9,8.82,31.1,31.0
2024-05-18 19:00:00,T08,10.5,1358.8,14.16,49.2,34.2
2024-05-09 07:00:00,T03,12.44,2388.2,16.78,75.8,58.3
2024-05-04 14:00:00,T08,8.58,623.3,11.16,31.2,25.4
2024-05-09 17:00:00,T03,1.87,0.0,1.86,21.6,18.1
2024-05-21 13:00:00,T03,2.58,0.0,4.35,25.1,22.8
2024-05-08 12:00:00,T08,8.58,559.7,11.8,38.4,36.1
2024-05-05 06:00:00,T05,7.25,232.5,9.11,39.2,34.9
2024-05-19 18:00:00,T05,11.91,2008.8,16.34,57.0,43.8
2024-05-22 21:00:00,T05,6.69,146.5,9.29,34.3,29.9
2024-05-22 18:00:00,T04,8.51,606.2,11.41,33.2,26.5
2024-05-05 14:00:00,T03,2.96,0.0,4.15,24.5,27.1
2024-05-27 20:00:00,T07,4.94,21.5,6.0,24.2,22.0
2024-05-28 15:00:00,T07,3.69,0.9,4.67,26.1,21.3
2024-05-05 12:00:00,T05,4.82,18.6,5.83,26.2,26.5
2024-05-18 17:00:00,T03,6.21,108.8,7.66,27.0,24.7
2024-05-15 03:00:00,T08,9.54,946.8,12.61,46.9,39.6
2024-05-10 14:00:00,T08,10.37,1352.5,13.14,47.8,41.8
2024-05-14 14:00:00,T05,2.09,0.0,2.67,26.4,26.1
2024-05-18 06:00:00,T04,,0.0,1.74,32.5,36.1
2024-05-21 06:00:00,T03,3.62,0.8,3.69,34.9,37.0
2024-05-21 02:00:00,T03,7.4,318.2,10.07,37.8,33.8
2024-05-25 06:00:00,T07,7.02,201.0,8.49,38.9,36.2
2024-05-12 13:00:00,T02,7.93,341.2,10.38,36.1,31.0
2024-05-15 20:00:00,T06,2.88,0.0,3.12,22.3,21.2
2024-05-24 21:00:00,T01,12.81,2067.6,16.88,55.2,43.1
2024-05-11 21:00:00,T02,4.63,13.1,6.26,26.5,28.1
2024-05-21 11:00:00,T08,3.46,0.3,4.0,36.9,32.9
2024-05-02 16:00:00,T03,5.77,66.6,7.35,24.5,28.1
2024-05-10 20:00:00,T05,4.52,10.7,5.78,22.0,25.1
2024-05-25 23:00:00,T06,8.01,393.9,10.62,36.7,31.8
2024-05-09 09:00:00,T01,13.24,1880.7,17.3,66.3,49.5
2024-05-01 18:00:00,T05,7.18,208.1,9.65,32.0,25.4
2024-05-23 06:00:00,T08,3.2,0.0,3.9,32.5,35.8
2024-05-25 16:00:00,T03,2.91,0.0,4.3,23.7,22.5
2024-05-08 17:00:00,T03,5.88,76.7,7.27,19.8,19.9
2024-05-24 03:00:00,T04,4.26,7.0,5.92,32.0,33.5
2024-05-01 10:00:00,T05,0.68,0.0,1.17,29.3,31.0
2024-05-19 02:00:00,T05,5.01,23.1,6.65,31.3,35.7
2024-05-27 06:00:00,T06,8.05,401.7,10.97,42.1,38.6
2024-05-30 21:00:00,T05,9.56,785.3,11.96,38.6,30.1
2024-05-20 18:00:00,T05,7.07,197.2,9.51,28.7,22.1
2024-05-04 08:00:00,T02,5.75,60.4,7.54,33.3,32.8
2024-05-20 09:00:00,T03,9.65,1019.2,12.61,50.8,41.5
2024-05-08 06:00:00,T03,6.79,198.0,9.47,35.5,33.5
2024-05-04 09:00:00,T05,7.16,197.9,9.54,33.2,31.5
2024-05-25 03:00:00,T01,9.15,648.9,11.71,44.0,39.5
2024-05-06 12:00:00,T05,6.89,168.5,8.2,29.9,30.2
2024-05-02 20:00:00,T05,4.97,21.3,6.34,20.1,21.7
2024-05-25 15:00:00,T02,4.15,4.3,4.16,23.2,24.4
2024-05-13 21:00:00,T03,4.5,11.4,5.45,27.1,27.9
2024-05-18 09:00:00,T08,4.93,23.7,6.29,34.3,33.9
2024-05-25 09:00:00,T08,8.27,475.5,10.35,43.3,39.3
2024-05-14 22:00:00,T01,5.43,40.5,7.07,25.9,24.6
2024-05-19 04:00:00,T05,3.49,0.4,4.53,33.4,32.1
2024-05-14 23:00:00,T02,7.96,352.2,10.01,34.3,30.9
2024-05-23 16:00:00,T03,6.82,194.4,9.26,25.7,27.5
